user_id,days_since_application,number_of_shows,baseline_matches,relax_bedrooms_minus_matches,delta_bedrooms,suggested_bedrooms,bedrooms_message,relax_budget_plus_matches,delta_budget,suggested_budget,budget_message
5c752a8d-9bbb-23e9-fc8e-5401f36c8c5a,47,0,8,35,27,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 8 to ~35. This small adjustment might improve your chances of getting invited to a showing.",10,2,2200.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $2200 per month, your potential matches could increase from 8 to ~10. This may help you receive more viewing invitations."
5d2ae8d8-f23a-c368-4113-d9170d00bf4e,33,0,63,63,0,0,,63,0,,
5d9ea0c4-6c81-8566-8c48-cade0609a513,38,1,15,53,38,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 15 to ~53. This small adjustment might improve your chances of getting invited to a showing.",15,0,,
5e3a08a8-15a7-254f-e9db-62de1825f865,37,0,11,18,7,2,"Hi! We noticed your application has had limited opportunities. If you can consider places with 2 bedroom(s), your potential matches could increase from 11 to ~18. This small adjustment might improve your chances of getting invited to a showing.",11,0,,
5e83a5f9-f314-4a1a-e796-bda62ab7c9ef,50,0,0,0,0,4,,0,0,2200.0,
5e99e70b-039b-cb9e-005a-27c9709cc2e1,43,0,1,8,7,3,"Hi! We noticed your application has had limited opportunities. If you can consider places with 3 bedroom(s), your potential matches could increase from 1 to ~8. This small adjustment might improve your chances of getting invited to a showing.",1,0,3200.0,
5f1a590e-6c09-37e0-34dd-5fd7765a14be,38,1,50,51,1,0,"Hi! We noticed your application has had limited opportunities. If you can consider places with 0 bedroom(s), your potential matches could increase from 50 to ~51. This small adjustment might improve your chances of getting invited to a showing.",50,0,2700.0,
60c17e43-41b9-8705-8d63-a85014cfe7b5,36,0,52,52,0,0,,52,0,,
61c63424-95d2-5be9-1e1c-2ebbec877b13,42,1,56,56,0,0,,56,0,,
61d5af8b-07ac-4497-ad82-57fccbab7243,31,1,63,63,0,0,,63,0,,
6274f03a-b834-4217-5189-da7a85ff2b44,47,0,30,66,36,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 30 to ~66. This small adjustment might improve your chances of getting invited to a showing.",30,0,3200.0,
63317ab9-9f8b-4e69-1422-db75e994d6a2,50,0,10,15,5,2,"Hi! We noticed your application has had limited opportunities. If you can consider places with 2 bedroom(s), your potential matches could increase from 10 to ~15. This small adjustment might improve your chances of getting invited to a showing.",10,0,2700.0,
64c00371-104e-87f2-e5e3-70c8ce2cec54,44,0,69,69,0,0,,69,0,,
6625f3fb-3ca6-4f3e-e9b6-5d79d68a3088,40,0,42,42,0,0,,42,0,,
67ce1192-0df7-e5c5-5bd7-6a69dbea9787,45,0,58,58,0,0,,64,6,2600.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $2600 per month, your potential matches could increase from 58 to ~64. This may help you receive more viewing invitations."
68717852-e269-36ec-365c-9953d5459101,48,1,51,51,0,0,,53,2,2600.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $2600 per month, your potential matches could increase from 51 to ~53. This may help you receive more viewing invitations."
687f469a-1f1d-50b6-2fb2-489081643167,42,1,57,57,0,0,,57,0,,
689a5cdf-5c50-b442-3e55-99a3f6d6f477,44,0,17,53,36,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 17 to ~53. This small adjustment might improve your chances of getting invited to a showing.",17,0,,
6922d910-b24c-c895-3f6c-4479b9ebc599,38,0,47,47,0,0,,47,0,2700.0,
69b4f766-4bab-5f4f-6f45-5985c140ddc9,50,0,55,55,0,0,,55,0,,
6a061383-8aca-9b0a-e7fd-676af00337b0,49,0,71,71,0,0,,71,0,3200.0,
6a2aad12-ad17-1784-0754-4bb1fdf52475,36,0,11,60,49,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 11 to ~60. This small adjustment might improve your chances of getting invited to a showing.",11,0,2700.0,
6aec1895-96d7-58ec-39aa-2a419d8094e7,34,0,20,63,43,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 20 to ~63. This small adjustment might improve your chances of getting invited to a showing.",20,0,,
6b1caaf8-5cba-9da4-7129-28b260db1137,45,0,6,19,13,2,"Hi! We noticed your application has had limited opportunities. If you can consider places with 2 bedroom(s), your potential matches could increase from 6 to ~19. This small adjustment might improve your chances of getting invited to a showing.",6,0,,
6b5541b5-d755-25c9-f6d7-c3b6b52c6d12,47,0,18,61,43,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 18 to ~61. This small adjustment might improve your chances of getting invited to a showing.",18,0,2600.0,
6be18766-2272-3464-b8ce-12bad78e2a6f,38,0,3,9,6,3,"Hi! We noticed your application has had limited opportunities. If you can consider places with 3 bedroom(s), your potential matches could increase from 3 to ~9. This small adjustment might improve your chances of getting invited to a showing.",3,0,2600.0,
6d3e9c1a-059e-5a51-5118-d429590e0c35,50,1,56,56,0,0,,56,0,,
6d988b16-058b-e64e-fb5b-28195cd7f14b,39,0,55,55,0,0,,55,0,,
6dbcf23b-dcad-7f48-4036-de0eb197df92,37,0,56,56,0,0,,56,0,,
6dd1d4a0-e1c9-bff3-afe9-4e74fd1eecfa,36,1,41,41,0,0,,50,9,2200.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $2200 per month, your potential matches could increase from 41 to ~50. This may help you receive more viewing invitations."
6e695996-fc4f-7f1c-1c29-3c60cdff3741,39,0,9,17,8,2,"Hi! We noticed your application has had limited opportunities. If you can consider places with 2 bedroom(s), your potential matches could increase from 9 to ~17. This small adjustment might improve your chances of getting invited to a showing.",9,0,2700.0,
6e971d6f-9371-479b-4808-b7379f939e8e,37,0,60,60,0,0,,60,0,,
6ff4ad97-1388-e029-8c23-614a9cf28049,41,0,45,46,1,0,"Hi! We noticed your application has had limited opportunities. If you can consider places with 0 bedroom(s), your potential matches could increase from 45 to ~46. This small adjustment might improve your chances of getting invited to a showing.",56,11,2200.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $2200 per month, your potential matches could increase from 45 to ~56. This may help you receive more viewing invitations."
715eed2e-dbba-eb05-92ea-417612c0b923,40,0,24,57,33,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 24 to ~57. This small adjustment might improve your chances of getting invited to a showing.",24,0,2700.0,
71efe1bc-dfab-4590-516c-0326e28b6769,38,1,6,15,9,2,"Hi! We noticed your application has had limited opportunities. If you can consider places with 2 bedroom(s), your potential matches could increase from 6 to ~15. This small adjustment might improve your chances of getting invited to a showing.",6,0,,
72eedb89-1d0d-6fdc-f70a-72ffbd718b01,37,0,55,55,0,0,,55,0,,
73d5e087-ca05-21dc-b30c-763c623b139c,38,0,58,58,0,0,,58,0,,
75680233-e633-cf12-0502-ceda990d1f27,35,0,73,73,0,0,,73,0,,
75840a15-7556-ea0a-d153-3d721c467d4f,36,0,20,65,45,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 20 to ~65. This small adjustment might improve your chances of getting invited to a showing.",20,0,3200.0,
763c9a12-447d-c34a-26e0-115507011164,43,0,48,48,0,0,,48,0,2700.0,
777afb41-2c20-b75b-df1a-cc09c2d4cb63,48,0,51,51,0,0,,51,0,2700.0,
77bf7786-2f74-ede9-ce4b-9ae1c909e63f,36,0,300,300,0,,,300,0,,
7821aadd-a46e-d11d-2cfd-d1269db9c43b,38,0,20,62,42,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 20 to ~62. This small adjustment might improve your chances of getting invited to a showing.",20,0,3200.0,
783e4542-b686-4b38-d352-6de6c4950fd1,43,0,60,60,0,0,,60,0,,
7844d3ac-043e-08b2-4887-a9de9749594e,44,0,11,11,0,0,,11,0,1400.0,
7ad7afbe-db63-d30a-11e1-ccaf0d2a06b2,33,0,54,54,0,0,,54,0,,
7b7569df-918f-ba06-3536-5144e0c29803,43,0,21,59,38,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 21 to ~59. This small adjustment might improve your chances of getting invited to a showing.",21,0,2700.0,
7c1e8b52-972c-e5ab-c28b-d0c9e5b43170,48,0,59,59,0,0,,59,0,,
7d5be396-b786-7a5f-6048-7b055b6f958c,36,0,23,23,0,0,,35,12,2200.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $2200 per month, your potential matches could increase from 23 to ~35. This may help you receive more viewing invitations."
7e150f99-6605-9cd8-b3db-36aac51e8a95,45,0,4,14,10,2,"Hi! We noticed your application has had limited opportunities. If you can consider places with 2 bedroom(s), your potential matches could increase from 4 to ~14. This small adjustment might improve your chances of getting invited to a showing.",7,3,2200.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $2200 per month, your potential matches could increase from 4 to ~7. This may help you receive more viewing invitations."
7e2d7914-0227-b3d9-a0e4-8a1b8865ba51,34,0,49,49,0,0,,49,0,2700.0,
7e44cfb7-0727-87d5-3d75-74a645a8f880,38,1,42,42,0,0,,51,9,2600.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $2600 per month, your potential matches could increase from 42 to ~51. This may help you receive more viewing invitations."
7e84b0be-4b85-2671-190f-b7138feb6257,42,0,5,5,0,0,,5,0,1000.0,
7e8e217b-ff80-6476-3c31-9b2ef4e69fcb,32,1,64,64,0,0,,64,0,,
7ed8bac6-8acf-9671-783f-bed516e2c759,48,1,12,12,0,0,,12,0,1400.0,
7f29dd53-002f-d3e0-907c-105ee8be2f70,46,0,7,22,15,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 7 to ~22. This small adjustment might improve your chances of getting invited to a showing.",7,0,1800.0,
7f7f026d-affa-c0f5-e546-eddfe23d9ea4,35,1,4,4,0,0,,4,0,1000.0,
7fbc2f6c-2462-5455-6acd-94265382dea5,49,0,21,54,33,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 21 to ~54. This small adjustment might improve your chances of getting invited to a showing.",21,0,,
7fbd1feb-7321-b422-8863-e2d178f00f8d,43,0,38,38,0,0,,43,5,2200.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $2200 per month, your potential matches could increase from 38 to ~43. This may help you receive more viewing invitations."
80b53461-c6d1-f398-843a-16eee18f3528,47,0,57,57,0,0,,57,0,3200.0,
815f887a-8fc1-7bf2-ae3a-d761df5580d8,33,1,64,64,0,0,,64,0,,
829c14af-6f7d-9606-a92e-e9bcb3f6c0c2,37,0,59,59,0,0,,59,0,,
82fe9746-47f6-48d6-b00d-012f560d5e8b,41,0,26,26,0,0,,39,13,1800.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $1800 per month, your potential matches could increase from 26 to ~39. This may help you receive more viewing invitations."
830d789f-2e17-f211-06c3-84f87732fb75,33,0,1,5,4,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 1 to ~5. This small adjustment might improve your chances of getting invited to a showing.",1,0,1400.0,
834eec39-5ac5-1c49-b99f-77bae722b9c8,42,0,13,51,38,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 13 to ~51. This small adjustment might improve your chances of getting invited to a showing.",13,0,2700.0,
850d82c2-3d84-bef1-d52f-e478e4056dcf,47,0,57,57,0,0,,57,0,,
86121443-d9e9-ac19-aa1f-d268f7360f7b,30,0,13,46,33,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 13 to ~46. This small adjustment might improve your chances of getting invited to a showing.",13,0,2700.0,
8618b4a9-da1d-8877-ab88-c7e4c0a03509,47,0,2,2,0,0,,2,0,1000.0,
86d78b6d-84bc-429f-4318-59fc88808eb7,49,1,59,59,0,0,,59,0,,
876af497-58c7-0348-a32c-85db1fc0dc92,36,0,9,9,0,0,,9,0,1400.0,
885f48f6-d48b-3713-4f80-6c9623b280fc,50,0,17,53,36,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 17 to ~53. This small adjustment might improve your chances of getting invited to a showing.",17,0,,
887e7679-19e5-d7ea-7b0d-50b026c6cdbd,34,0,17,51,34,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 17 to ~51. This small adjustment might improve your chances of getting invited to a showing.",17,0,2700.0,
88d42fcf-d51a-ff9b-625d-95b4b1d58a2c,48,0,2,4,2,2,"Hi! We noticed your application has had limited opportunities. If you can consider places with 2 bedroom(s), your potential matches could increase from 2 to ~4. This small adjustment might improve your chances of getting invited to a showing.",2,0,1800.0,
88e644f1-7b2b-e6ad-3958-1663637fe619,30,0,0,3,3,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 0 to ~3. This small adjustment might improve your chances of getting invited to a showing.",0,0,1000.0,
891ba27e-8656-a3f6-15c8-4b5af76a8c25,32,0,28,28,0,0,,39,11,1800.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $1800 per month, your potential matches could increase from 28 to ~39. This may help you receive more viewing invitations."
8abfe9d0-6d4a-b503-c569-cf25cc84f84c,42,1,22,22,0,0,,33,11,2200.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $2200 per month, your potential matches could increase from 22 to ~33. This may help you receive more viewing invitations."
8ad6ff86-b922-126b-f60d-c36c5fc52010,30,0,22,22,0,0,,32,10,1800.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $1800 per month, your potential matches could increase from 22 to ~32. This may help you receive more viewing invitations."
8bb73ed4-9428-b0a2-0ca1-725f511df185,30,0,18,73,55,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 18 to ~73. This small adjustment might improve your chances of getting invited to a showing.",18,0,,
8c7833eb-eb9f-938f-12dd-08e648ceed8a,49,1,12,48,36,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 12 to ~48. This small adjustment might improve your chances of getting invited to a showing.",12,0,3200.0,
8d385523-f8e6-a501-5b1f-0943a7137280,50,0,7,44,37,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 7 to ~44. This small adjustment might improve your chances of getting invited to a showing.",7,0,,
8ebe2e8f-585a-6c7d-8d0e-792e1e503612,42,0,1,3,2,3,"Hi! We noticed your application has had limited opportunities. If you can consider places with 3 bedroom(s), your potential matches could increase from 1 to ~3. This small adjustment might improve your chances of getting invited to a showing.",1,0,3200.0,
900e81a2-f263-eceb-5292-6f81de7c20d9,39,1,51,51,0,0,,53,2,2600.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $2600 per month, your potential matches could increase from 51 to ~53. This may help you receive more viewing invitations."
9094cc3c-7bc0-a2b6-033e-d22715ae08d3,48,1,59,59,0,0,,59,0,,
91a522a5-b9b5-9e2e-1ec2-5986605678f5,49,1,36,36,0,0,,39,3,2600.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $2600 per month, your potential matches could increase from 36 to ~39. This may help you receive more viewing invitations."
9210886b-bfd9-f790-75fb-e04dcdc87e2f,50,0,6,6,0,0,,6,0,1000.0,
92ea3f99-53e6-1f73-9e53-dcbbbc4c2977,44,0,18,58,40,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 18 to ~58. This small adjustment might improve your chances of getting invited to a showing.",18,0,,
9304ee67-a727-4ebe-55af-349494f61cda,43,0,55,55,0,0,,55,0,,
9363af71-73ad-9ddd-5443-8b71f64ff6f3,50,0,62,62,0,0,,62,0,,
942fc4f4-f380-c8f9-3c13-9860ed85bd62,44,1,43,43,0,0,,47,4,2200.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $2200 per month, your potential matches could increase from 43 to ~47. This may help you receive more viewing invitations."
94d312a4-ea86-c867-e292-86dc15247125,48,0,20,63,43,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 20 to ~63. This small adjustment might improve your chances of getting invited to a showing.",20,0,2700.0,
957fb827-96c8-621c-32b0-065f6cce746d,32,1,4,27,23,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 4 to ~27. This small adjustment might improve your chances of getting invited to a showing.",5,1,1800.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $1800 per month, your potential matches could increase from 4 to ~5. This may help you receive more viewing invitations."
96a996c1-85af-799a-87dc-7f0f9ad8e143,33,1,59,59,0,0,,59,0,2700.0,
96e5b1b0-8668-468a-70b5-1fdb8315029a,44,0,52,52,0,0,,52,0,,
97394cfa-82b1-4293-a0bd-1ec9891ae214,47,1,55,55,0,0,,55,0,2700.0,
97a556ee-11ca-79f7-8ae3-966b0b88fcaf,36,1,50,50,0,0,,50,0,2700.0,
97ef8fe0-e49a-4918-0811-076fce141fe5,32,0,9,9,0,0,,9,0,1400.0,
98e23859-b605-eb1a-44dd-9991b7295d8d,44,1,29,29,0,0,,36,7,1800.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $1800 per month, your potential matches could increase from 29 to ~36. This may help you receive more viewing invitations."
98e8d0fa-f76f-cb62-9b7b-4fdad3e41a24,37,0,36,36,0,0,,40,4,2200.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $2200 per month, your potential matches could increase from 36 to ~40. This may help you receive more viewing invitations."
9904e2f5-6360-be98-7089-21721c7de739,35,0,47,47,0,0,,47,0,2700.0,
99c26499-68fc-da3b-5b96-da3449b03a53,33,1,38,38,0,0,,48,10,2600.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $2600 per month, your potential matches could increase from 38 to ~48. This may help you receive more viewing invitations."
99c648b5-6186-8af1-d568-784b3eb67bce,49,1,56,56,0,0,,56,0,,
9b9883ee-786f-125b-7e84-8446089912ad,39,1,55,55,0,0,,55,0,,
9c63c6c0-711c-8c6e-c2b3-a3bf907ee6cc,37,0,46,46,0,0,,46,0,2700.0,
9c6a6be5-168d-8a9a-fbd0-da943f2cd231,40,0,11,17,6,2,"Hi! We noticed your application has had limited opportunities. If you can consider places with 2 bedroom(s), your potential matches could increase from 11 to ~17. This small adjustment might improve your chances of getting invited to a showing.",11,0,2600.0,
9c9742e7-6f1c-051d-4e45-75c9827867f8,42,0,24,24,0,0,,39,15,1800.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $1800 per month, your potential matches could increase from 24 to ~39. This may help you receive more viewing invitations."
9ca0b2c0-a296-cd12-fab5-34edeef35b3a,47,0,0,4,4,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 0 to ~4. This small adjustment might improve your chances of getting invited to a showing.",0,0,1000.0,
9cf682a0-6dbf-d076-abb4-ed452dc27bab,40,1,3,14,11,2,"Hi! We noticed your application has had limited opportunities. If you can consider places with 2 bedroom(s), your potential matches could increase from 3 to ~14. This small adjustment might improve your chances of getting invited to a showing.",3,0,4700.0,
9db43047-d034-f0e4-345e-97f30e111c20,30,1,20,59,39,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 20 to ~59. This small adjustment might improve your chances of getting invited to a showing.",20,0,,
9e431136-ea07-6623-9111-c9b1de8ccb7f,31,0,14,57,43,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 14 to ~57. This small adjustment might improve your chances of getting invited to a showing.",14,0,,
9e96f839-dce6-7531-89ab-da7019200539,42,0,79,79,0,0,,79,0,,
9f0b82d6-6fa0-b882-1dcb-a6940413f56b,46,0,4,17,13,2,"Hi! We noticed your application has had limited opportunities. If you can consider places with 2 bedroom(s), your potential matches could increase from 4 to ~17. This small adjustment might improve your chances of getting invited to a showing.",4,0,,
9fbc979b-e3cf-7d67-2288-7d0c04511b4b,36,0,49,49,0,0,,49,0,2700.0,
9fc93754-cffe-a005-4f4a-15de371467cb,37,1,50,50,0,0,,57,7,2600.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $2600 per month, your potential matches could increase from 50 to ~57. This may help you receive more viewing invitations."
9fee0284-4f56-c7ad-d67f-1663ea9d9f1d,42,0,17,70,53,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 17 to ~70. This small adjustment might improve your chances of getting invited to a showing.",17,0,,
a1bfaf0c-277d-3499-9152-0fe3d9159d6f,39,0,9,17,8,2,"Hi! We noticed your application has had limited opportunities. If you can consider places with 2 bedroom(s), your potential matches could increase from 9 to ~17. This small adjustment might improve your chances of getting invited to a showing.",9,0,,
a20c2999-3490-9daa-3cc1-587ad67f21e8,39,1,9,40,31,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 9 to ~40. This small adjustment might improve your chances of getting invited to a showing.",12,3,2200.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $2200 per month, your potential matches could increase from 9 to ~12. This may help you receive more viewing invitations."
a2eb45d1-cf3f-6d69-7b84-2047ff445c67,44,0,2,10,8,3,"Hi! We noticed your application has had limited opportunities. If you can consider places with 3 bedroom(s), your potential matches could increase from 2 to ~10. This small adjustment might improve your chances of getting invited to a showing.",2,0,,
a3adf588-eb9f-7cbd-abc5-1c0cfe2cfff6,46,0,57,57,0,0,,57,0,,
a410a3b4-d89d-3180-01d9-07ecccbf8a70,41,1,62,62,0,0,,62,0,,
a46a3e55-06f1-7027-0766-bb084707a773,42,0,73,73,0,0,,73,0,,
a4c16bf3-b215-c4d6-33a3-bf2db42367f4,37,0,5,5,0,0,,5,0,1000.0,
a4c30bcc-e5a8-c322-8548-35e1aa750381,34,0,43,43,0,0,,53,10,2200.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $2200 per month, your potential matches could increase from 43 to ~53. This may help you receive more viewing invitations."
a538b828-a9e8-9fd7-aef7-d095c8aab604,39,0,57,57,0,0,,57,0,,
a59e6761-81db-782a-84ee-da5aee1874fa,39,0,3,8,5,3,"Hi! We noticed your application has had limited opportunities. If you can consider places with 3 bedroom(s), your potential matches could increase from 3 to ~8. This small adjustment might improve your chances of getting invited to a showing.",3,0,2700.0,
a5fa5e10-269a-bc8b-2a85-042ae191abec,31,0,4,9,5,2,"Hi! We noticed your application has had limited opportunities. If you can consider places with 2 bedroom(s), your potential matches could increase from 4 to ~9. This small adjustment might improve your chances of getting invited to a showing.",4,0,2700.0,
a662519f-4a0b-7f92-0f24-fac57df62b20,31,0,59,59,0,0,,59,0,,
a67f54da-23be-f93f-30c3-f9e8dde4416e,32,1,39,39,0,0,,43,4,2600.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $2600 per month, your potential matches could increase from 39 to ~43. This may help you receive more viewing invitations."
a69706e0-973a-b384-e345-72b65ee8e875,38,0,25,54,29,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 25 to ~54. This small adjustment might improve your chances of getting invited to a showing.",25,0,,
a7944638-e03b-9813-a4e4-0162938f1ece,36,0,2,2,0,0,,2,0,1000.0,
a7eb294a-ea9b-da98-f097-590f529b5bb5,32,0,4,13,9,2,"Hi! We noticed your application has had limited opportunities. If you can consider places with 2 bedroom(s), your potential matches could increase from 4 to ~13. This small adjustment might improve your chances of getting invited to a showing.",4,0,2700.0,
a8dbedfd-ffcd-15dd-d35d-35a793ad1d4b,45,1,27,61,34,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 27 to ~61. This small adjustment might improve your chances of getting invited to a showing.",27,0,2700.0,
a8fbfe0a-b4c9-015f-b546-a49515fbde2f,43,0,70,70,0,0,,70,0,,
a925c2d5-d45f-e9b9-f869-c5ad8e9918f5,46,1,50,50,0,0,,54,4,2600.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $2600 per month, your potential matches could increase from 50 to ~54. This may help you receive more viewing invitations."
a98c8f73-624f-87c7-e583-83f55a30a972,50,1,4,4,0,0,,4,0,1000.0,
aad157ab-678b-fbbe-3519-486519be6bc2,39,0,17,52,35,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 17 to ~52. This small adjustment might improve your chances of getting invited to a showing.",19,2,2600.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $2600 per month, your potential matches could increase from 17 to ~19. This may help you receive more viewing invitations."
ab681ee2-15f4-1aaf-5295-6a29d7d9302d,48,1,52,52,0,0,,52,0,2700.0,
ab6e6703-02d8-d26d-3e96-f83365b93e2f,32,0,55,55,0,0,,55,0,,
ad76ffd3-8bcf-0cd0-2c0c-3d468a43bcc5,50,0,20,53,33,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 20 to ~53. This small adjustment might improve your chances of getting invited to a showing.",20,0,2600.0,
ade047c7-96b8-f815-812a-3bbd7710ce4f,49,0,5,5,0,0,,5,0,1000.0,
aef5c2ad-5b42-7c47-ef6f-482bd06e43e0,43,0,18,55,37,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 18 to ~55. This small adjustment might improve your chances of getting invited to a showing.",18,0,,
aff74fb2-5da1-2e22-2b66-5ce3e2a967c8,45,1,72,72,0,0,,72,0,,
b049c833-c92d-aa87-7060-0a0994b22c26,42,0,14,55,41,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 14 to ~55. This small adjustment might improve your chances of getting invited to a showing.",14,0,2700.0,
b0dc942f-1383-58da-51b6-e06979b4659c,34,0,48,48,0,0,,48,0,,
b16d20ec-03ad-eab1-08ee-883ea86d4c93,37,1,1,9,8,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 1 to ~9. This small adjustment might improve your chances of getting invited to a showing.",1,0,1400.0,
b2e70c05-8aa5-8d37-52c6-28953d414916,41,0,67,67,0,0,,67,0,,
b2f2507c-4b86-a936-2857-09c7df822e5f,42,1,54,54,0,0,,54,0,,
b3d7e6ba-63e7-239c-383f-d5f4741483e1,35,0,11,33,22,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 11 to ~33. This small adjustment might improve your chances of getting invited to a showing.",13,2,2200.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $2200 per month, your potential matches could increase from 11 to ~13. This may help you receive more viewing invitations."
b4809954-9ad4-0cb4-7c99-157cbf217702,47,0,53,53,0,0,,53,0,,
b4c4af9a-95cf-3b26-d0d3-6cb6285752e8,43,0,6,6,0,0,,6,0,1000.0,
b56b62c4-e4a3-d27c-a06b-39724cc96cec,40,1,34,34,0,0,,42,8,2200.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $2200 per month, your potential matches could increase from 34 to ~42. This may help you receive more viewing invitations."
b5f7987e-1738-042e-9ad4-e550213112e9,38,0,6,6,0,0,,6,0,1000.0,
b6636fcb-e33b-7038-f573-33313c291a00,45,0,0,2,2,2,"Hi! We noticed your application has had limited opportunities. If you can consider places with 2 bedroom(s), your potential matches could increase from 0 to ~2. This small adjustment might improve your chances of getting invited to a showing.",0,0,1400.0,
b6652564-d147-db59-b12e-fa82809a59c3,35,0,62,62,0,0,,62,0,,
