timestamp,input_tokens,output_tokens,total_tokens,text_input
2025-08-09T12:53:32.817844,24,0,24,"cozy, perfect for two guests, serene garden access, close to subway, internet, AC/heat, cable TV"
2025-08-09T12:53:32.818925,28,0,28,"contemporary design, full-sized bed, personal AC/Heat unit, desk in each room, convenient access to Manhattan via M and J trains"
2025-08-09T12:53:32.819227,20,0,20,"charming location, close to East River and museums, tranquil getaway, private bath, perfect for relaxation"
2025-08-09T12:53:32.819227,32,0,32,"spacious, vibrant neighborhood, easy access to shopping and dining, close to cultural attractions like museums, work desk and flat-screen TV included, coffee maker for convenience"
2025-08-09T12:53:32.819227,25,0,25,"sunny apartment, floor-to-ceiling windows, stunning views, gourmet kitchen, in-unit washer and dryer, rooftop deck access"
2025-08-09T12:53:32.819227,27,0,27,"beautifully furnished, fully-equipped kitchen, cozy living room, smart TV, premium wireless speaker, dedicated support, prime Uptown location"
2025-08-09T12:53:32.819227,24,0,24,"steps from Train 6 station, small room, faces quiet yard, provides sunlight, vibrant neighborhood, features supermarkets and shops"
2025-08-09T12:53:32.819227,21,0,21,"stylish apartment, quiet and safe neighborhood, queen bed and air mattress, large futon, fast internet"
2025-08-09T12:53:32.819227,30,0,30,"spacious, ideal for young professionals or students, fully furnished, large living room, work/study area, access to backyard, washer and dryer included"
2025-08-09T12:53:32.819227,26,0,26,"near Central Park and Columbia University, tranquil space, comfortable bed, spacious bathroom, fully equipped kitchen, not suitable for strong cat allergies"
2025-08-09T12:53:32.819227,19,0,19,"budget-friendly, convenient subway access, shared bathroom, no kitchen access, washer and dryer in basement"
2025-08-09T12:53:32.819227,25,0,25,"elevator building, private balcony with Manhattan views, close to subway, access to laundry facilities, complimentary streaming services and Wi-Fi"
2025-08-09T12:53:32.819227,39,0,39,"charming, close to Coney Island, cozy unit, walk-up with no elevator, queen-size posturepedic foam bed, sofa bed, fully equipped kitchen, 60"" LCD Smart TV"
2025-08-09T12:53:32.819227,26,0,26,"cozy, conveniently located near Kew Gardens Cinemas and local dining options, ideal for couples, solo adventurers, and business travelers"
2025-08-09T12:53:32.819227,12,0,12,"close to Manhattan, convenient location, accessible via 7 train"
2025-08-09T12:53:32.823991,32,0,32,"stylish loft, vibrant urban atmosphere, two balconies, rooftop with city views, close to L train, near vintage shops, organic eateries, trendy bars"
2025-08-09T12:53:32.823991,29,0,29,"furnished, private bath, fully equipped kitchen, utilities included, cable and WiFi included, access to gym and business center, housekeeping services available"
2025-08-09T12:53:32.823991,34,0,34,"spacious, vibrant Chinatown location, ample natural light, near Little Italy, Nolita, Soho, and Lower East Side, perfect for dining and shopping enthusiasts"
2025-08-09T12:53:32.824998,7,0,7,ideal for commuters and city dwellers
2025-08-09T12:53:32.824998,17,0,17,"stylish, comfortable and clean living space, inviting neighborhood, access to dining and shopping"
2025-08-09T12:53:32.824998,29,0,29,"ideal for temporary stays for business, education, or travel, private rooms with workspace, fast WiFi, weekly cleaning of common areas, fully equipped kitchen"
2025-08-09T12:53:32.825927,24,0,24,"spacious, conveniently located near Atlantic Station and Barclays Center, ideal for families, close to parks, cafes, and restaurants"
2025-08-09T12:53:32.825927,14,0,14,"spacious, conveniently located near grocery stores, restaurants, and public transportation"
2025-08-09T12:53:32.825927,33,0,33,"modern apartment, full kitchen, in-unit washer/dryer, private access to deck and backyard, near restaurants and shops, close to public transport, free street parking"
2025-08-09T12:53:32.825927,30,0,30,"peaceful, queen-sized bed, shared kitchen and bathroom, two roommates, pet-friendly cat, convenient access to public transit, close to downtown Manhattan"
2025-08-09T12:53:32.825927,33,0,33,"near Balboa Park BART station, close to Muni lines, private bedroom, shares bathroom and kitchenette, street parking available, access through a narrow side alley"
2025-08-09T12:53:32.825927,37,0,37,"modern design, spacious layout, two full bathrooms, home office, high-end finishes, central AC, oversized windows, beautifully restored 1905 building, convenient location minutes from Manhattan by subway"
2025-08-09T12:53:32.825927,28,0,28,"conveniently located near J train and laundromat, private bathroom, shared kitchen, vibrant neighborhood with bars, restaurants, and parks"
2025-08-09T12:53:32.825927,35,0,35,"modern apartment, near Morningside Park, community-oriented coliving experience, weekly cleaning, access to gyms and coworking spaces, all utilities included, hassle-free living experience"
2025-08-09T12:53:32.825927,35,0,35,"stunning high-floor views, fully-furnished, spacious living room, fully-equipped kitchen, smart TV, premium wireless speaker, luxury amenities, dedicated support, hassle-free living experience"
2025-08-09T12:53:32.825927,41,0,41,"centrally located for easy access to Brooklyn and Manhattan, comfortable full-size bed, organic cotton sheets, dedicated workspace, gym and laundry access, recreational room, furnished roof deck with skyline views, tranquil retreat"
2025-08-09T12:53:32.825927,28,0,28,"spacious, vibrant neighborhood, private outdoor patio, updated unit, convenient location near groceries, restaurants, parks, public transportation, free street parking"
2025-08-09T12:53:32.825927,22,0,22,"conveniently situated near metro station, close to attractions, ideal for easy access to public transportation and local amenities"
2025-08-09T12:53:32.825927,24,0,24,"newly renovated, serene tree-lined street, easy access to restaurants and public transportation, modern stainless steel appliances, free parking"
2025-08-09T12:53:32.825927,36,0,36,"cozy, located in a safe neighborhood, air-conditioned, ideal for one guest, shared bathroom, near museums and transportation, sleeper sofa available for additional fee, no smoking allowed"
2025-08-09T12:53:32.825927,21,0,21,"private unit, peaceful living space, perfect for professionals, no parties, no loud noise, backyard not accessible"
2025-08-09T12:53:32.825927,23,0,23,"newly renovated, ideal for couples, shared space, conveniently located near subway lines, no smoking, no additional guests"
2025-08-09T12:53:32.825927,25,0,25,"vibrant neighborhood, close to attractions like Bronx Zoo and Yankee Stadium, shared house, access to game room and full kitchen"
2025-08-09T12:53:32.825927,37,0,37,"short-term stays, fully furnished, large backyard with swings and bocce ball, two living rooms, modern kitchen, close to local attractions like Painted Ladies and Divisadero Street"
2025-08-09T12:53:32.825927,34,0,34,"convenient location, one block from subway, quick access to Midtown, ground floor access, on-site laundry, quiet environment, ideal for long-term or short-term rentals"
2025-08-09T12:53:32.825927,27,0,27,"clean and comfortable space, queen-sized bed, well-equipped kitchen, living room with sectional couch, vibrant neighborhood, ideal for immediate move-in"
2025-08-09T12:53:32.832319,42,0,42,"furnished split-level unit, private entrance, balcony, open concept design, perfect for relaxation or remote work, hardwood floors, modern amenities, free on-street parking, ideal for families or groups, serene space"
2025-08-09T12:53:32.833326,32,0,32,"private room, historic row house, near Prospect Park and express subway, spacious living room, large kitchen with dishwasher, private roof garden, cozy and comfortable living space"
2025-08-09T12:53:32.833326,28,0,28,"charming home, Inner Sunset neighborhood, near Golden Gate Park, close to public transportation, ideal for families and groups, warm and inviting atmosphere"
2025-08-09T12:53:32.834107,33,0,33,"perfect for remote work, two dedicated office spaces, spacious layout, large kitchen, fast Wi-Fi, backyard and patio, close to subway, 15 minutes from Manhattan"
2025-08-09T12:53:32.834107,19,0,19,"historic building, high ceilings, exposed brick, large windows, ample natural light, unique NYC experience"
2025-08-09T12:53:32.834107,30,0,30,"conveniently located near top bars, restaurants, and cultural attractions, easy access to subway lines, ideal for young travelers, guests requested to maintain cleanliness"
2025-08-09T12:53:32.834107,27,0,27,"quiet tree-lined street, newly renovated, modern kitchen and bathroom, outdoor terrace, superb natural light, WiFi and smart TV, no smoking"
2025-08-09T12:53:32.834107,21,0,21,"modern design, clean and functional, large balcony, near Pelham Bay Park, easy access to outdoor activities"
2025-08-09T12:53:32.834107,42,0,42,"charming, private floor, 14ft ceilings, bright living space, eat-in kitchen, perfect for couples, convenient access to shopping and nightlife, nearby subway lines, faces lively street, some city noise expected"
2025-08-09T12:53:32.834107,28,0,28,"near shopping centers, close to public transportation, access to living room and eat-in kitchen, relaxed roommate, additional fee for pets, no smoking"
2025-08-09T12:53:32.834107,28,0,28,"spacious bedroom, antique furnishings, private Victorian bathroom, steps from public transportation, close to Barclays Center, vibrant neighborhood, easy access to Manhattan"
2025-08-09T12:53:32.834107,34,0,34,"renovated unit, quiet bedrooms with patio access, garden view, great for families with kids, close to restaurants and subway lines, easy access to Barclays Center and Manhattan"
2025-08-09T12:53:32.834107,28,0,28,"charming beach house, perfect for family getaways, outdoor kitchen, rooftop patio, short walk from the beach, exclusive access to the property"
2025-08-09T12:53:32.834107,32,0,32,"renovated, modern architectural design, perfect for working from home, excellent Wi-Fi, two Smart TVs, close to subway lines, discounted rate for winter months"
2025-08-09T12:53:32.834107,34,0,34,"accommodating up to 6 guests, ideal for business travelers or families, clean and welcoming, near the waterfront, close to JFK Airport, no parties or gatherings permitted"
2025-08-09T12:53:32.834107,30,0,30,"ideal for couples or solo women, maximum 2 persons, modern building with elevators, private bedroom access, shared kitchen, living room, and bathroom"
2025-08-09T12:53:32.834107,27,0,27,"fully-furnished, fully-equipped kitchen, smart TV, in-apartment laundry, premium quality mattresses, luxury linens, comfortable living experience"
2025-08-09T12:53:32.834107,24,0,24,"private bathroom, access to gym and rooftop terrace, vibrant neighborhood with restaurants and bars, 24/7 doorman security"
2025-08-09T12:53:32.834107,30,0,30,"spacious, fully furnished, king-size and twin-size bed, close to public transportation, free pool access, gym, nearby amenities, utilities not included"
2025-08-09T12:53:32.838833,37,0,37,"vibrant neighborhood, ideal for 1-2 occupants, modern space, internet access included, communal living, spacious kitchen, inviting backyard, convenient location, easy access without a car"
2025-08-09T12:53:32.838833,29,0,29,"ideal for short-term stays, suitable for business or education, workspace with fast Wi-Fi, access to fully equipped kitchen, weekly cleaning of common areas"
2025-08-09T12:53:32.838833,17,0,17,"sunny room, quiet living environment, fast WiFi, nearby restaurants cafes and Whole Foods"
2025-08-09T12:53:32.838833,54,0,54,"prime area near subways, restaurants, galleries, the Highline, and Chelsea Piers, sixth-floor unit, Fios high-speed internet, fully equipped kitchen, separate dressing room, no elevator access, ideal for short-term assignments, clean and quiet, convenient and private"
2025-08-09T12:53:32.838833,27,0,27,"steps away from iconic attractions, historic boutique property, features a gym, on-site restaurant, business center, perfect for leisure and business travelers"
2025-08-09T12:53:32.838833,48,0,48,"cozy ensuite room, private bathroom, garden view, near free ferry and Botanic Garden, convenient for RUMC, easy access to public transportation, free on-site laundry, street parking, long-term stays preferred, discounts for extended stays"
2025-08-09T12:53:32.840652,25,0,25,"working air conditioner, ample workspace, plenty of natural light, 420-friendly, near public transportation, grocery stores and dining options"
2025-08-09T12:53:32.840652,12,0,12,"cozy apartment, peaceful neighborhood, easy access to city attractions"
2025-08-09T12:53:32.840652,33,0,33,"cozy apartment, ideal for travelers, month-to-month rental, queen-size bed, 4K TV with Netflix, Xbox One X, convenient location near public transportation"
2025-08-09T12:53:32.840652,19,0,19,"charming neighborhood, easy access to shops and restaurants, close to iconic attractions, vibrant urban lifestyle"
2025-08-09T12:53:32.840652,27,0,27,"modern, bespoke finishes, contemporary furnishings, fully-equipped kitchen, separate office, stunning high-floor views, ideal for professionals, comfort and convenience"
2025-08-09T12:53:32.841967,34,0,34,"charming, thoughtfully designed space, city-view unit, dine-in kitchen, cozy living area, queen bed, desk area, ideal for longer stays, high-speed WiFi"
2025-08-09T12:53:32.841967,29,0,29,"brand new duplex, hardwood floors, full kitchen, close to waterfront and local amenities, F and G train access nearby, street cleaning on Monday mornings"
2025-08-09T12:53:32.842409,36,0,36,"historic brownstone, spacious unit, modern updates, original architectural charm, granite bath with rainfall shower, prime Manhattan location, walk score of 100, adheres to NYC rental regulations"
2025-08-09T12:53:32.842409,18,0,18,"spacious room, stunning water and city views, convenient location, walking distance to major attractions"
2025-08-09T12:53:32.842409,21,0,21,"spacious, large upper-floor bedroom, air conditioning, ideal for individuals seeking comfort in a vibrant urban setting"
2025-08-09T12:53:32.842409,37,0,37,"modern, conveniently located on a busy street, public transportation nearby, newly remodeled, hardwood floors, fully equipped kitchen, granite countertops, separate entrance, ideal for up to 4 guests"
2025-08-09T12:53:32.842409,33,0,33,"brand new building, updated appliances, hardwood floors, in-unit washer/dryer, shared lounge, fitness center, near restaurants and bars, easy subway access to Manhattan"
2025-08-09T12:53:32.842409,25,0,25,"safe and convenient neighborhood, newly renovated, modern kitchen, balcony, AC units, in-unit laundry, easy access to public transportation"
2025-08-09T12:53:32.842409,34,0,34,"located near restaurants and bars, close to the F train, beautifully decorated, cozy bedroom, ample storage, sunlit living room, colorful eat-in kitchen, welcoming home environment"
2025-08-09T12:53:32.842409,25,0,25,"newly renovated, conveniently located near JFK, 5-minute drive from the beach, kitchen and living area, dedicated parking spot"
2025-08-09T12:53:32.842409,33,0,33,"spacious, ideal for couples, solo travelers, and business professionals, private entrance, large closet, cozy atmosphere with plants and books, vibrant neighborhood near bars and restaurants"
2025-08-09T12:53:32.842409,35,0,35,"spacious, located in Marina District, pet-friendly with a shared backyard and fully equipped kitchen, convenient location near multiple neighborhoods, free parking nights and weekends, ideal for pet lovers"
2025-08-09T12:53:32.842409,26,0,26,"historic property, access to fitness center, rooftop terrace, close to Bryant Park and Fifth Avenue shopping, perfect for business and leisure travelers"
2025-08-09T12:53:32.842409,20,0,20,"luxury apartment, stunning Manhattan skyline views, fully equipped, convenient location near train lines and Brooklyn waterfront"
2025-08-09T12:53:32.842409,33,0,33,"stunning panoramic views, including Empire State Building and Statue of Liberty, recently remodeled, doorman and elevator, perfect for families, near Brooklyn Bridge and Promenade"
2025-08-09T12:53:32.842409,22,0,22,"spacious, close to Presidio, near renowned dining and shopping, top-floor apartment, private roof deck"
2025-08-09T12:53:32.842409,28,0,28,"newly refurbished, cozy space, ample natural light, convenient location, close to public transport, easy parking, shared with small office or warehouse"
2025-08-09T12:53:32.842409,31,0,31,"centrally located, easy access to transportation, close to LaGuardia Airport and N train, quick access to Manhattan and Brooklyn, nearby restaurants and nightlife"
2025-08-09T12:53:32.842409,17,0,17,"cozy, conveniently located, walking distance to major attractions, vibrant neighborhood, top restaurants"
2025-08-09T12:53:32.842409,20,0,20,"renovated, cozy kitchen and living area, spacious bathroom, convenient location near public transport and amenities"
2025-08-09T12:53:32.842409,25,0,25,"spacious duplex, ideal for families or groups, fully equipped kitchen, private backyard, picturesque brownstone block, city living convenience"
2025-08-09T12:53:32.842409,31,0,31,"centrally located, easy access to shopping and dining, close to public transportation, outdoor relaxation areas, BBQ facilities, smoking permitted only in designated outdoor spaces"
2025-08-09T12:53:32.842409,22,0,22,"urban-style space, two queen-size beds, large common area, well-equipped kitchen, in-unit washer and dryer"
2025-08-09T12:53:32.842409,7,0,7,"centrally located, peaceful neighborhood"
2025-08-09T12:53:32.842409,41,0,41,"two blocks from Central Park, near Subway lines B/C and 2/3, close to Chelsea, West Village, and Columbia University, local amenities include CitiBike station and Morningside Park"
2025-08-09T12:53:32.842409,20,0,20,"close to High Line and Whitney Museum, rooftop views, garden exposure, comfortable Queen bed, flexible dates"
2025-08-09T12:53:32.848988,39,0,39,"newly renovated, pre-war unit, spacious bedrooms, workspaces, in-unit washer/dryer, dishwasher, shared outdoor space, vibrant neighborhood, parks, restaurants, quick subway access to Manhattan"
2025-08-09T12:53:32.848988,38,0,38,"bright and spacious, desk, TV, balcony, shared bathroom, fully stocked kitchen, close to train, 30 minutes to Midtown and JFK, ideal for business travelers or those in transition"
2025-08-09T12:53:32.848988,32,0,32,"modern apartment, vibrant neighborhood, close to theaters and shopping, oversized rooms, skyline and Times Square views, pet-friendly with fee, credit card required for incidentals"
2025-08-09T12:53:32.850122,23,0,23,"peaceful location, tall ceilings, wood floors, remodeled kitchen, ample natural light, convenient access to public transportation"
2025-08-09T12:53:32.850122,25,0,25,"fully furnished, close to public transportation, vibrant neighborhood, shared living space, laundry and grocery nearby, roof access, good internet"
2025-08-09T12:53:32.850122,35,0,35,"secure Riverton Square community, pet-friendly, near Apollo Theater and Columbia University, close to 2 and 3 subway lines, landscaped courtyard, playgrounds, basketball court"
2025-08-09T12:53:32.850122,9,0,9,"soaring ceilings, private backyard, desirable block"
2025-08-09T12:53:32.850122,21,0,21,"newly renovated, private entry, quiet AC, large TV, convenient access to public transportation, no smoking"
2025-08-09T12:53:32.850122,33,0,33,"electric vehicle charging, convenient access to public transportation, short walk to amenities and express bus, free street parking nearby, no driveway parking, no access to backyard or pool"
2025-08-09T12:53:32.850122,20,0,20,"vibrant local scene, near shopping cafes and restaurants, air conditioning, pet-friendly with resident cats"
2025-08-09T12:53:32.850122,38,0,38,"cozy, safe neighborhood, close to Prospect Park, Brooklyn Botanical Garden, and Central Library, recently redecorated, king-size memory foam mattress, laundromat in the building"
2025-08-09T12:53:32.850122,24,0,24,"renovated ground floor unit, close to subway station, shared kitchen and dining area, no key lock on bedroom door"
2025-08-09T12:53:32.850122,22,0,22,"central and safe neighborhood, walking distance to major attractions, close to metro stations, variety of restaurants and delis"
2025-08-09T12:53:32.850122,48,0,48,"bright and spacious, stunning views of Glen Park, Sunnyside, and Outer Mission, convenient location near BART and Muni, fully furnished with cable, Wi-Fi, and Nespresso machine, perfect for a home away from home"
2025-08-09T12:53:32.850122,33,0,33,"beautiful penthouse, well-lit apartment, modern decor, two bathrooms, perfect for families, easy access to Central Park, convenient subway access, laundry room within unit"
2025-08-09T12:53:32.850122,33,0,33,"peaceful and central neighborhood, convenient access to LIRR, shopping, restaurants and nightlife, nearby parks, malls and entertainment options including UBS Arena and Aqueduct Casino"
2025-08-09T12:53:32.850122,37,0,37,"stylish and modern, fully furnished, fully equipped kitchen, spacious living room with great views, premium amenities, smart TV, wireless speaker, convenient Midtown location, close to top attractions"
2025-08-09T12:53:32.850122,11,0,11,"luxurious, centrally located, excellent amenities, welcoming community"
2025-08-09T12:53:32.850122,28,0,28,"quiet unit, accommodates up to 2 guests, Murphy bed and full-size sofa bed, close to subway and park, no elevator access"
2025-08-09T12:53:32.850122,25,0,25,"stylish and luxurious, includes hotel services, complimentary WiFi, access to resort amenities, ideal for business travelers, timeshare property"
2025-08-09T12:53:32.850122,26,0,26,"near Park Slope, easy access to restaurants and transportation, fully equipped kitchen, family-sized dining table, shared laundry facility on-site"
2025-08-09T12:53:32.850122,24,0,24,"quiet tree-lined block, close to Tompkins Square Park, laundry in the apartment, access to a private rooftop oasis"
2025-08-09T12:53:32.850122,44,0,44,"perfect for both home and office use, recently remodeled, 1920s character, skylights, lovely courtyard with fire pit, fast Wi-Fi, exercise equipment, parking for one vehicle, medium-sized dog present"
2025-08-09T12:53:32.850122,25,0,25,"elegant, balcony views, fully-equipped kitchen, furnished, lovely living room, smart TV, premium amenities, vibrant downtown lifestyle"
2025-08-09T12:53:32.850122,26,0,26,"spacious room, close to subway trains, walking distance to Prospect Park, vibrant neighborhood, filled with restaurants, cafes, and bars"
2025-08-09T12:53:32.850122,9,0,9,"charming, perfect for relaxation, tranquil neighborhood"
2025-08-09T12:53:32.850122,35,0,35,"cozy 1-bedroom, shares newly renovated bathroom, 10-minute walk to subway, access to 7 Line and M/R Line, free Wi-Fi, fully equipped kitchen"
2025-08-09T12:53:32.850122,37,0,37,"conveniently located near restaurants, shops, and transportation, elegant space with high ceilings and hardwood floors, cozy loft-like feel, safe and clean, air conditioning and air cleaner for comfort"
2025-08-09T12:53:32.857323,12,0,12,"non-smoking neighborhood, cozy living space, ideal for individuals"
2025-08-09T12:53:32.857323,56,0,56,"luxury unit, stunning city views, accommodating up to 4 guests, smoke-free, floor-to-ceiling windows, gourmet kitchen, high-end furnishings, gym, pool, sauna, rooftop access, near subway lines, walking distance to Soho, FiDi, Lower East Side"
2025-08-09T12:53:32.858334,23,0,23,"modern apartment, newly remodeled, luxury furnishings, brand new mattresses and appliances, elevator, quiet area, urban lifestyle"
2025-08-09T12:53:32.858655,41,0,41,"exposed brick, updated kitchen, steps from Lincoln Park, easy access to public transportation and Citi Bike rentals, cable included, Wi-Fi included, parking available, no smoking, professional cleaning after each stay"
2025-08-09T12:53:32.858655,27,0,27,"charming location, fully furnished, cozy queen bed, desk for remote work, shared kitchen and bathroom, fast Wi-Fi, vibrant neighborhoods"
2025-08-09T12:53:32.858655,38,0,38,"charming garden apartment, accommodates up to 5 guests, full kitchen with dishwasher, full bath, backyard with seating, convenient to metro, easy access to Manhattan and Brooklyn, no smoking"
2025-08-09T12:53:32.858655,26,0,26,"spacious primary bedroom, private entrance to guest bedroom, full kitchen, dining or work space, large bathroom, stairs required for access"
2025-08-09T12:53:32.858655,25,0,25,"perfect for individuals or couples, smoke-free environment, unique art deco style, vibrant decor, additional accommodations available for an extra fee"
2025-08-09T12:53:32.858655,28,0,28,"furnished apartment, fully equipped kitchen, roomy living area, high floor views, premium amenities, smart TV, wireless speaker, vibrant neighborhood"
2025-08-09T12:53:32.858655,21,0,21,"bright, ample storage with large bookshelf and spacious built-in closet, stunning rooftop views, excellent transportation access"
2025-08-09T12:53:32.858655,36,0,36,"charming suite, includes kitchenette and private bathroom, lounge area and workspace, modern amenities like TV and WiFi, conveniently located near ferry and Verrazano Bridge, no smoking"
2025-08-09T12:53:32.858655,23,0,23,"modern condo, oversized layout, private patio, conveniently located, quiet and well-lit, ideal for peaceful urban retreat"
2025-08-09T12:53:32.858655,32,0,32,"charming, located within an art gallery, private space, full bathroom, refrigerator and air fryer, steps from the Lorimer stop, quick access to Manhattan"
2025-08-09T12:53:32.858655,43,0,43,"newly constructed, garden apartment, radiant floor heating, step-in shower with Italian tile, in-unit washer and dryer, indoor and outdoor dining options, easy access to Golden Gate Park, ideal for families or small groups"
2025-08-09T12:53:32.858655,28,0,28,"modern unit, close to Times Square, queen-size bed, spacious living room, fully equipped kitchen, fast WiFi, Netflix, newly renovated bathroom"
2025-08-09T12:53:32.858655,22,0,22,"mixed neighborhood, convenient access to supermarkets, restaurants, and public transportation, tranquil getaway, nearby parks and piers"
2025-08-09T12:53:32.858655,20,0,20,"overlooking historic Bleecker Street, sun-filled living room, decorative brick fireplace, convenient subway access"
2025-08-09T12:53:32.858655,25,0,25,"picturesque neighborhood, easy access to groceries and dining, private entrance, near public transportation, additional fees for more than three guests"
2025-08-09T12:53:32.858655,30,0,30,"spacious, newly renovated, close to public transit, modern kitchen, hardwood floors, furnished bedrooms, garden, coin-operated laundry, optional garage parking"
2025-08-09T12:53:32.858655,28,0,28,"modern loft, high ceilings, exposed brick, rooftop access, ideal for solo travelers, super-fast WiFi, fully equipped kitchen, daily cleaning service"
2025-08-09T12:53:32.858655,26,0,26,"charming, restored factory building, vibrant neighborhood, industrial chic atmosphere, quick commute to Manhattan, culturally rich area, unique living experience"
2025-08-09T12:53:32.858655,26,0,26,"spacious unit, trendy location, close to restaurants and bars, near public transportation, ideal for nightlife enthusiasts, area may experience noise"
2025-08-09T12:53:32.858655,26,0,26,"located in a residential area, convenient parking, close to Brookdale Hospital, near various dining options including Caribbean restaurants and fast food chains"
2025-08-09T12:53:32.858655,23,0,23,"peaceful retreat, close to Central Park and Lincoln Center, convenient access to subway stations, near Carnegie Hall and Broadway"
2025-08-09T12:53:32.865704,55,0,55,"charming, close to Times Square, private room, includes Full size bunk bed and twinXL bed, work desk with computer, 45-inch HD TV, access to two bathrooms, full kitchen, laundry facilities, convenient access to metro lines, ideal for business trips or vacations"
2025-08-09T12:53:32.865704,31,0,31,"spacious, close to LaGuardia Airport and JFK, separate entrance, full kitchen, complimentary WiFi and Netflix, ideal for guests aged 25 and older"
2025-08-09T12:53:32.865704,36,0,36,"vibrant neighborhood, large private backyard, close to public transport, near McCarren Park, convenient to laundromats, delis, groceries, bars, and restaurants"
2025-08-09T12:53:32.866997,33,0,33,"luxury apartment, full kitchen, private entrance, close to L train Bedford stop, near Whole Foods, short walk to attractions, complimentary coffee from owner's coffee shop"
2025-08-09T12:53:32.866997,30,0,30,"quiet environment, plenty of natural light, brand new kitchen and bathroom, convenient location near Soho and Lower East Side, easy access to major subway lines"
2025-08-09T12:53:32.867560,22,0,22,"furnished room, full-size bed, desk, closet, ample natural light, shared bathroom, fully equipped kitchen"
2025-08-09T12:53:32.867560,35,0,35,"fully renovated, historic pre-war building, quiet unit, near canal, near train station, near supermarkets, near restaurants, near coffee shops, ideal for professionals, peaceful living environment"
2025-08-09T12:53:32.867560,22,0,22,"vibrant art district, easy access to Manhattan, private entrance, surrounded by galleries, bars, and restaurants"
2025-08-09T12:53:32.867560,27,0,27,"well-maintained, quiet unit, spacious living room, great natural light, high-speed WiFi, tree-lined block, vibrant neighborhood attractions"
2025-08-09T12:53:32.869369,44,0,44,"residential neighborhood, across from Roy Wilkins Park, close to JFK airport, near public transportation, various amenities including restaurants and 24-hour laundromat, ideal for singles, couples, families, and business travelers"
2025-08-09T12:53:32.869369,45,0,45,"spacious townhouse, 1.5 baths, outdoor space, close to G train, easy access to Manhattan, vibrant neighborhood, great dining options, tranquil shared backyard, private deck, near Brooklyn Museum and Botanical Gardens"
2025-08-09T12:53:32.869369,20,0,20,"charming, well-decorated, filled with natural light, near Soho and the West Village"
2025-08-09T12:53:32.869369,21,0,21,"stylish, private room, access to shared living areas, 1,000 sqft of living space"
2025-08-09T12:53:32.869369,27,0,27,"vibrant neighborhood, easy access to landmarks, numerous restaurants nearby, no Wi-Fi, no cable TV, immerse in local experience"
2025-08-09T12:53:32.869369,42,0,42,"spacious, South-facing balcony with Central Park views, fully furnished, smoke-free building, convenient access to Whole Foods and Starbucks, 24/7 gym upon application, no parties, building approval required for rentals"
2025-08-09T12:53:32.869369,43,0,43,"charming location, pet-friendly, contemporary furnishings, lofty ceilings, pre-war accents, part-time doorman, elevator access, bike storage, resident's lobby, roof deck, stunning views of city skyline and Central Park"
2025-08-09T12:53:32.869369,32,0,32,"fully furnished, quiet atmosphere, close to JFK and LGA airports, easy access to public transportation, near shopping centers, supermarkets, and restaurants, ideal for families"
2025-08-09T12:53:32.869369,12,0,12,"centrally located, peaceful atmosphere, adorned with original artwork"
2025-08-09T12:53:32.869369,37,0,37,"stunning views, sunsets over Staten Island, fully equipped kitchen, ample natural light, 4th-floor walk-up, no elevator, no laundry facilities, ideal for travelers and professionals"
2025-08-09T12:53:32.869369,47,0,47,"spacious, in Garment District, near Bryant Park, modern amenities, historic property, rooftop terrace, fitness center, ideal for business and leisure travelers, close to Central Park and Madison Square Garden, easy access to shopping on Fifth Avenue"
2025-08-09T12:53:32.869369,25,0,25,"private bedroom and bathroom, near public transportation, close to coffee shops and restaurants, shared kitchen and living room, laundry in building"
2025-08-09T12:53:32.869369,24,0,24,"natural lighting, large shared kitchen, cozy living room with fantastic sunlight, close to cafes and bars, convenient access to Manhattan"
2025-08-09T12:53:32.869369,31,0,31,"spacious loft, 14-foot high ceilings, 2 full bathrooms, accommodates up to 6 guests, walking distance to attractions, convenient subway access"
2025-08-09T12:53:32.874379,28,0,28,"ground floor unit, close to subway lines, high-speed internet, new appliances, easy access to Central Park, grocery stores, and dining options"
2025-08-09T12:53:32.874379,36,0,36,"charming location near Yankee Stadium and local eateries, pet-friendly, ideal for couples and professionals, two friendly dogs on premises, 24-hour doorman, secure and quiet environment"
2025-08-09T12:53:32.875734,40,0,40,"historic limestone townhouse, light-filled space, vintage and modern furnishings, private entrance, high-speed Wi-Fi, A/C, Smart TV, workstation, close to express train, quick commute to downtown Manhattan"
2025-08-09T12:53:32.875734,31,0,31,"modern unit, built in 2015, convenient access to shopping and amenities, close to Grand Ave-Newtown subway station, well-maintained shared space"
2025-08-09T12:53:32.875734,35,0,35,"luxurious residence, hotel-like amenities, daily housekeeping, 24-hour concierge, rooftop lounge with wine tastings, in-unit laundry, formal dining room, luxury furnishings"
2025-08-09T12:53:32.876629,17,0,17,"renovated, spacious, modern amenities, historic charm, access to a beautiful garden"
2025-08-09T12:53:32.876629,34,0,34,"charming furnished apartment, modern decor, fully equipped kitchen, bright living spaces, great views, premium amenities, smart TV, wireless speaker, ideal for vibrant Midtown area"
2025-08-09T12:53:32.876629,21,0,21,"perfect for families, comfort and convenience, full access to apartment, comforters not provided, fleece blankets available"
2025-08-09T12:53:32.876629,33,0,33,"spacious apartment, near Sheepshead Bay and Brighton Beach, private room with king-size bed, convenient self-check-in, short walk to subway lines, easy commuting"
