id,bedrooms,price,available_from,state,picture_url,soft_attributes
36524556.0,1,2000,JUNE,SAN FRANCISCO,https://a0.muscache.com/pictures/miso/Hosting-36524556/original/3ecdb408-3fac-4613-bfbc-49a0dcffab3b.jpeg,"The one bedroom apt. is on the third floor, in the back of a 1924 building. It overlooks the yard and garden areas. It's very quiet and private space to unwind after a day exploring the City by the Bay. The area is full of amenities, such as 24 hour buses, grocery stores, banks, post office and cafes. The bus is only one block walk and 15 minutes to the Downtown shops and tourist attractions. It is a 10 minute walk to Baker Beach, Presidio National Park , Golden Gate Bridge and Park areas.The spaceThe bedroom has one queen size bed and a large walk in closet along with a night stand, dresser, table and chair. The large living room has a futon and a dining table with chairs. Another walk-in closet.It has a private bathroom.There’s no on site parking; free street parking in the area, subject to posted signs regarding street cleaning.It overlooks the gardens and yards.Guest accessGuest has ac neighborhood The area has street parking, untuned, subject to street cleaning. No on site parking. The area is full of city amenities, buses, cafes and other stores."
7.91e+17,1,1200,APRIL,NEW YORK CITY,https://a0.muscache.com/pictures/miso/Hosting-790739483616210239/original/e942863e-0d7a-4876-8745-c436403460ef.jpeg,"Take a break and unwind at this peaceful super cozy, natural light all day and clean apartment. 3 minutes from train station, 4 stops to Manhattan. Quiet and easy street to park. neighborhood"
6449718.0,1,2400,OCTOBER,NEW YORK CITY,https://a0.muscache.com/pictures/84609113/dbedceee_original.jpg,"This is a sunny, comfortable and nicely decorated 2 bedroom apartment. It's in the heart of Spanish Harlem (El Barrio). It's 2 blocks away from the 6 train subway station and 5 blocks from Central Park. Plenty of restaurants and markets in the area.You can use my Via code (it is a company like uber, just download it on your phone (gigi5c4) and you will receive a discount of 10 dollars for your trip from the airport to the departmentThe spaceThe apartment is designed to feel at home, has a large bedroom with closet and a comfortable bed, everything is very well organized and clean, the building is a very quiet family building, the rooms have air conditioningGuest accessTenants will be able to access all the apartment in entirety, sharing the kitchen and bathroomOther things to noteExtra fee for washing service neighborhood El Barrio, also known as Spanish Harlem or East Harlem (just don't call it ""SpaHa""), is a neighborhood that is alive with history and culture--Puerto Rican, African American, Mexican, Italian, Dominican and increasingly (URL HIDDEN) really one of the most diverse neighborhoods in the city. It's not uncommon to find people playing congas on the street or riding tricked-out bicycles with Puerto Rican tunes blasting from their radios. You can feel a real sense of community in the bodegas and on the streets as residents chat up their neighbors and warmly greet one another with ""Papi"" or ""Mami."" In the summer locals crowd into Thomas Jefferson Park and the abundant community gardens provide locals with the perfect chill out spots. Exploring this neighborhood is highly recommended 'They cited newspaper 'La Marqueta', the big market and attracting curious where you can find more than 200 food stalls in all the regions of Central and South America are given. In this area we a"
8.27e+17,1,800,MARCH,NEW YORK CITY,https://a0.muscache.com/pictures/prohost-api/Hosting-827498637424247715/original/52885c76-28d1-4923-8d5a-5d0b1bfc27aa.jpeg,"Moving has never been simpler! In this 4 bed, 2 bath walkup... Your room comes furnished with artwork, a comfortable, full size mattress, brand new bedding, and brand new towels. neighborhood"
7.27e+17,1,1600,SEPTEMBER,NEW YORK CITY,https://a0.muscache.com/pictures/7106963d-97f2-4d77-8577-0ad67d15543d.jpg,"Take it easy at this unique and tranquil getaway. Located in the best part of Bedstuy with all necessities at your fingertips! Come enjoy our private room in Brooklyn's Best Smart Home! Perfect for influencers, Work From Home Professionals and Traveling Nurses, Business travelers. neighborhood"
22175249.0,1,1200,OCTOBER,NEW YORK CITY,https://a0.muscache.com/pictures/fb8744c0-5893-4145-9e5e-e237a433dc6f.jpg,Cozy room with nice and new furniture .Place is closed to Emmons Ave restaurants and bus stops. 40 min to Manhatten .Close to B and Q trains neighborhood
53642304.0,1,2400,OCTOBER,NEW YORK CITY,https://a0.muscache.com/pictures/miso/Hosting-53642304/original/53a7d640-c491-41e5-a99e-9df8a533dce4.jpeg,"You won’t want to leave this charming, one-of-a-kind place. We believe in delivering quality as a priority to all our visitors .We have amenities such as free wifi, Smart Tv's, Air-Conditioning, Parking Space, Iron Board etc.Other then that a beautiful view just outside your window of New York City. As a curtesy our all the employees are there at your service for 24/7. We function for 365 Days throughout the time. Give us one chance to serve you better. neighborhood"
54137625.0,1,800,JULY,NEW YORK CITY,https://a0.muscache.com/pictures/miso/Hosting-54137625/original/15180b96-099d-44f8-a594-f5b9d0bb3a3f.jpeg,"- Furnished bedroom, exposed brick, private terrace, new hardwood floor, in a 4 bedroom, 2 bathroom, recently gut renovated apartment.- Trains: L and M. Myrtle-Wyckoff Avenue Subway Station.- Furniture to be included: bed, mattress, closet, bed stand, curtains/shades, desk, chair, sofa, kitchen table.- Washer inside the apartment.- On the same block as cafe’s, restaurants, gym (Blink Fitness), bars.- Location: Myrtle Ave and Cornelia St. neighborhood"
3841048.0,2,800,MARCH,NEW YORK CITY,https://a0.muscache.com/pictures/48325163/b03b9734_original.jpg,"Clean and modern two bedroom in the center of it all in Manhattan's Lower East Side. Steps to the most popular bars, restaurants, clubs and live music scene. The home of 2 architects--great art, air conditioning, buttery light! Enjoy NYC at its best. neighborhood"
19590209.0,3,800,JUNE,NEW YORK CITY,https://a0.muscache.com/pictures/miso/Hosting-19590209/original/6403d7f4-4b20-4bbd-bf4e-ece49398cb50.jpeg,"We are located in a safe & quiet suburban neighborhood in Queens near Kissena Lake ParkLuxury 1st Floor 2-3 Bedroom, 2 Bath adjacent to a Patio w/ an Outdoor Kitchen✓Luxury King Memory Bed✓Washer Dryer In Unit✓55"" 4K TV✓High Tech Toilet✓Luxury Spa Showerhead✓Quiet AC/Heater✓Blackout Curtains✓11 FT Tall Ceiling✓Safe Keyless Lock✓Free Shared ParkingNext to 24hr bus stop, restaurant, grocery This hotel-quality guest home is professionally cleaned, w/ fast Wi-Fi, & quality bedlinenThe spaceThis is a ground floor family-friendly 2-3 bedroom apartment adjacent to a beautiful patio & outdoor kitchen with a BBQ grill and a pizza oven. • The Master bedroom has tall ceiling with a King-size bed (with a comfortable memory foam mattress) and an en suite bathroom with a high-tech bidet toilet and a luxury rainfall spa showerhead. It includes a study table, chair, sofa neighborhood Situated in a quiet neighborhood between the bustle of downtown Flushing and the solitude of Kissena Park. It is a pleasant walk to Kissena Lake Park, which includes a beautiful lake, golf course and numerous tennis courts. This guest home is in Flushing, Queens the largest Chinatown in the US, near many 24-hours Korean restaurants and the largest Indian temple."
21078616.0,3,3000,DECEMBER,NEW YORK CITY,https://a0.muscache.com/pictures/9c0d8ba3-15e9-4ddc-be34-d9f0f0b95f5e.jpg,"This is our full time family residence. Everything is fully equipped, regularly lived in and very comfortable. The neighborhood is tree-lined and welcoming, close to lots of transportation, and walking distance from restaurants, libraries, parks, grocery stores, amazing restaurants.The spaceYou'll be staying in a third/fourth floor duplex with three bedrooms (queen, full, twin, crib, pull-out couch), 2.5 bathrooms, fully equipped kitchen, two small outdoor patios, and a beautiful roof deck.Guest access.Other things to noteThe apartment will be cleaned prior to your arrival, but we do have a dog when we are home. Please keep this in mind if someone in your party has allergies. There is no elevator in the building neighborhood Whether it is your style to grab a specialty doughnut from Fan Fan and a coffee from Kitten Coffee and take a stroll down to Fort Greene park or hop on the G train and be in midtown Manhattan in 30 minutes, this neighborhood has it all. We hope you will love it as much as we do!"
6347713.0,1,2400,MAY,NEW YORK CITY,https://a0.muscache.com/pictures/f179d941-071e-4c44-89d1-e6d756b650e4.jpg,"Have a true New York City experience in the best location!This bedroom has tons of natural light and exposed brick. The room comes with a comfortable full sized bed (with a 3 inch memory foam topper) and a large sectional couch.Located in Chelsea, you can walk to/from Meatpacking District, Gramercy, and Union Square. Less than 5 minute walk to all trains (N,R,1,F,M,A,C,E) that can get you to anywhere in the city.The spaceLooking only for rentals for 3 days or more with occupancy of maximum 2 guests.Guest accessTowels will be provided.Laundry place is close by or you can send out your laundry.Other things to noteThis is a one floor walk up. The bedroom is in a shared apartment. You'll have access to the kitchen, bathroom, and bedroom. neighborhood Walk over an avenue and you'll see have some of the best shopping stores in New York City, within 3 minutes to Trader Joe's (for groceries), CVS (24 hour pharmacy), and other major retailers. Tons of restaurants around as well.Walking distance to Madison Square Park, Empire State Building, and Times Square (a mile away), Penn Station, Bryant Park, or West Village, etc. Close to trains to easily get to Brooklyn and/or Queens.Since this is very central area, the streets are noisy (not good for light sleepers), but you're in New York! Enjoy."
52741921.0,2,3000,NOVEMBER,NEW YORK CITY,https://a0.muscache.com/pictures/1a5156c9-8cf9-4c58-8213-137ef192f1ca.jpg,"A stylish 2 bedroom apartment with Kitchen and Bathroom. Location close to Q26, Q27, and Q65 bus, also leads to Downtown Flushing with the 7-Train. Free Parking and Free Washer and Dryer on premises. (no soap) 1 street down is various cuisines. Kissena Park nearby great for a morning walk or run. 20 minutes from LaGuardia Airport and JFK Airport (varies from Traffic)DISCLAIMER: Any rules that are broken (especially our no smoking rule) will be fined at least $200 and cancellationThe space2 bedrooms with 1 queen size bed in eachTV in each room Full Kitchen with pots and utensils (we do not provide ingredients for cooking)Full bathroom, with towels and toiletriesLaundry room also accessible in the garage (we do not provide laundry soap)Other things to noteBecause walls and flooring are a bit thin, we as that people be respectful and mindful and respect our quiet hours. Please also refer to our guest man neighborhood Near Kissena Park, perfect for a morning jogNear 7-11CVS and Supermarket about 5 Minute drive away1 Street down from various cuisines"
7.72e+17,1,3000,MARCH,NEW YORK CITY,https://a0.muscache.com/pictures/miso/Hosting-772413345388902483/original/752cf0ae-22d9-4ed4-aa27-1ac3a11ca319.jpeg,"Park Slope is a beautiful Brooklyn neighborhood accessible to multiple train lines and 30 minutes from Manhattan. There are many bars and restaurants nearby as well as Prospect Park if you enjoy running or cycling. The apartment is fully equipped with washer and dryer and dishwasher. This apartment is very spacious and the bedroom has a city view.The spaceApartment is an official one bedroom unit in a five floor walk up. Also has a standing desk and excellent wifi if you need to work remotely.Guest accessYou will have access to the entire apartment.Other things to noteI also have a cat who is friendly and will give you lots of cuddles. I am offering a discount because ye will need fed and his water bowl changed as well as litter cleaned during your stay please. Note his front claws are declawed from his previous owner. Note it is a five floor walk up. There is no elevator in the building neighborhood There are many restaurants and bars nearby. For all that is close by, it is fairly quiet for NYC and has a neighborhood feel."
10989099.0,1,1600,JULY,SAN FRANCISCO,https://a0.muscache.com/pictures/5bfcbf5b-6533-46fc-be26-af7559668d65.jpg,"Our home is a short walk to Golden Gate Park, UCSF, Cole Valley and Haight Street! Our MUNI line (N-Judah) to Union Square and Downtown is only 2 blocks away and you can be from our door to downtown in about 10 minutes!The spaceOur home is a perfect location for use as a relaxing home base for vacations in San Francisco or as a convenient workspace if you are here on business. You will have access to free wifi, a flatscreen TV w/ Netflix and access to a fully equipped kitchen. All bed linens, blankets, and towels are provided. We are here to help if you need it, and invisible if you prefer to relax without interruption. It is a quiet, comfortable home - perfect for a vacation holiday or getting some work done on the road.Our home is a less than 5 minute walk to UCSF Hospital, and only two blocks from the MUNI N-Train which takes you straight downtown to work (and to shopping in Union Square and the Embarcadero), and 1 block away neighborhood Cole Valley is just a few minutes walk from Golden Gate Park, so you can easily visit everything the park has to offer. In addition, our street accesses several miles of hiking trails in a greenspace protected Eucalyptus forrest. The DeYoung Museum, Conservatory of Flowers, California Academy of Science, as well as the Japanese Tea Garden are all in Golden Gate Park and very nearby. Kezar Stadium (original home to the 49ers) is at the end of our street if you would like to run some laps or stairs. UCSF & USF are both within easy walking distance, so this is a great spot for prospective students who want to check out the universities. There are some great restaurants that are also within short walking distance on Cole St and at 9th & Irving, including InoVino Wine Bar, Grandeho Sushi, Zazie's Bistro, Kezar's Pub, Padrecito, Bambino's, Burger Meister and many others on world famous Haight Street - which is also a few short blocks away."
425423.0,1,1600,FEBRUARY,NEW YORK CITY,https://a0.muscache.com/pictures/9716394/e44473da_original.jpg,"This is a quiet and clean private room with great views of the bay located in the northeast part of the Bronx in New York City.With convenient access to Manhattan by express bus with stops down 5th Ave accessing major city attractions.The spaceThis is a quiet and clean private room with great views of the bay located in the northeast part of the Bronx in New York City.With convenient access to Manhattan by express bus with stops down 5th Ave accessing major city attractions. The bus is scheduled and timely and there are many stops coming up home and going down to the city, you can enjoy the city as you ride up and down Manhattan and the Bronx.Air conditioning, wifi internet, bottled potable water, and full size bed included.Kitchen access and 1.5 bathroom shared.Laundry room in the building from 7am to 10pm at affordable prices per load. Great and beautiful views of the bay. Pel neighborhood The shopping mall is within walking distance. It has a variety of shopping and restaurants like Olive Garden, Sabrosito, Cinnabon, Sushi, Korean BBQ, and the food court.it's quiet and safe. the population is diverse.You can walk or bike to pelham bay park and orchard beach. City Island is a few minutes away, you can take the bus or a cab comfortably."
53702443.0,1,800,FEBRUARY,NEW YORK CITY,https://a0.muscache.com/pictures/miso/Hosting-53629234/original/a0cb5d63-8f01-4eb9-beb2-368c1c866090.jpeg,"This apartment is 4 bedroom 2 bathroom apartment in 3rd Floor.You share bathroom with 2 more guest.The space◆Location・・・Elmhurst, Queens◆Station・・・7 train Junction Blvd 9-10 minutes walk from station◆Station・・・R train Elmhurst 12 minutes walk from station◆Floor plan・・・4 bedrooms 2 bathrooms◆Overnight guests are allowed about once a week.◆Shared bathroom◆Shared kitchen, kitchen equipment, tableware◆3rd floor of a three-story townhouse, no elevator◆Free Wi-Fi◆A used comforter, a used pillow, and a used mattress only*Brand new rentals are available for additional fees◆FurnishedOther things to note***** Before booking***********************Under Fire Department of NY advisement, there is NO LOCK on the bedroom door, Only privacy bathroom lock is attached to the bedroom door.This is NOT like HOTEL, HOSTEL, GUEST HOUSE... This house is a nomal sha neighborhood The building is located in Elmhurst ,a growing Chinatown in central Queens.Safe and very convenient neighborhood.Restaurants, bars, drugstore and banks are located near the station."
5.94e+17,1,2000,JANUARY,NEW YORK CITY,https://a0.muscache.com/pictures/miso/Hosting-593659243091930123/original/993c71b4-3c74-4c32-bc47-255c3d3977ba.jpeg,Take it easy at this unique and tranquil getaway. neighborhood
53590400.0,1,2400,APRIL,NEW YORK CITY,https://a0.muscache.com/pictures/miso/Hosting-53590400/original/137e51ab-9f47-4c71-9660-73a2e5ab6fe6.jpeg,"Discover room 218A delightful unit that can comfortably accommodate up to four guests . Enjoy the privacy of your own personal space and access with complete well-appointed kitchenette, featuring a sink, small refrigerator, microwave, TV, and climate comfort with a radiator for warmth in the winter and air conditioning for summertime. This accommodation provide elevators and located within walking distance to Penn Station, all major subway, Madison Garden, Empire State Building, Manhattan mall.The spaceCozy little room 218 includes Kitchenette with Sink in roomSmall Fridge MicrowaveTVRadiator (Works during the winter)A/C (Installed in the summer)The bathrooms are not located inside the unit.Guest accessOur guest are welcome to use the common areas such as Seating Area Laundry Room ElevatorsAccess to the common bathrooms. There are two separate bathrooms for men an neighborhood"
29513249.0,1,2400,OCTOBER,NEW YORK CITY,https://a0.muscache.com/pictures/51ac386c-aa48-4d18-8aec-4226a7cb6744.jpg,"Large 1 bedroom (really a 2 bedroom) private apartment in Harlem / Upper west side available! Awesome area! Easy to get to anywhere in NYC!The spaceThe apartment has lots of windows, a large living room and kitchen. This is a real NYC apartment pre-war building with thick walls and hardwood floors. The building also has an elevator. Entire apartment is completely furnished. The room that is available has a convertible sofa. It is full size, technically can fit two people but it would be snug. The apartment is technically a 2 bedroom apartment, the room with the TV and sofa is the second bedroom. the main bedroom will be closed off. The room with the sofa bed has a door that locks as well.Guest accessApartment is located in the upper west side / Harlem areas. Lot's of great culture, history food and entertainment in the area.Other things to noteThe apartment is my home, and neighborhood The building is right by Columbia University and City College. Lot’s of amenities in the neighborhood, everything is a hop and a skip away!"
6459617.0,2,1200,FEBRUARY,NEW YORK CITY,https://a0.muscache.com/pictures/miso/Hosting-6459617/original/6201800f-7dbd-41e9-9da3-27fe47ec2683.jpeg,"This is an entire two-bedroom loft two blocks from Bedford Avenue, the center of Williamsburg. There’s also an office for all you remote workers.Located in the center of it all, the best of Williamsburg is just outside the door. This loft is in a converted factory with 12-foot-high ceilings, one wall of huge windows, roof access, laundry in the basement and well-appointed furniture. It's a clean, sunny, and spacious with designer furniture, two bedrooms, a rooftop and a full kitchen.The spaceThis large loft is a wonderful spot to call home for your time in NYC and Brooklyn. NYC’s best restaurants, bars and cafes, music venues, art, design shops, vintage boutiques, furniture stores are all here. Many artistic people live in this neighborhood, so you will encounter many artistic galleries, and listen to street musicians, and get to appreciate local painters and designers. In addition to all of these, you will have an access to the roof wit neighborhood"
37140782.0,1,1600,DECEMBER,NEW YORK CITY,https://a0.muscache.com/pictures/b22c0c48-fc56-4205-b9b5-4981e471371f.jpg,"Double Deluxe Rooms feature two Double beds with Frette Linens, floor-to-ceiling, dual-exposure windows, a full-size work desk, large screen HDTV with Chromecast, luxurious marble showers, and C.O. Bigelow bath amenities. Rooms are available from the 3rd to the 24th floor.The spaceTucked away at 9 Crosby, NoMo is a hidden gem just steps from the excitement that the streets of New York have to offer. Inspired by the neighborhood, NoMo represents an intrigue for the nostalgic + modern. Our building is a curated collection of vintage and contemporary art, illustrating the eclectic mix of those who made SoHo what it is today. Every room and suite at NoMo is a bright, airy escape with 10-foot, floor-to-ceiling windows where you can decompress after each day of the city buzz.Other things to noteNoMo SoHo is a non-smoking hotel. Any violation will be subject to a $500 cleaning fee. If a guest is found in violation during their stay neighborhood"
7.1e+17,2,800,SEPTEMBER,NEW YORK CITY,https://a0.muscache.com/pictures/miso/Hosting-709803583871101763/original/22fb2b10-f518-4b95-b6cb-7c3153f1d5d8.jpeg,"This incredibly spacious private home rustic-style condo located in the heart of South Brooklyn (Bensonhurst) is the perfect get-away for both long and short term stays for families visiting guests. We are located less than a block away from the D Train Station, which takes you to Manhattan in less than 40 minutes. Two large bedrooms, each with their own walk-in closets, all equipped with beautiful natural lighting, a full kitchen, and living room makes this place a rare New York City jewel. neighborhood Sometimes referred to as the “Little Italy” of Brooklyn, Bensonhurst actually holds the largest Asian population within the borough. Led by a desire for space outside of Manhattan’s Chinatown, Chinese Americans gradually migrated into the neighborhood in the 1980s, opening small businesses, food markets, and restaurants on and around the blocks of 86th Street, Bay Parkway, and 18th Avenue. Other Asian groups—Thai, Vietnamese, Japanese, and more—have also made Bensonhurst their home.Come to the bustling neighborhood to grab a bowl of noodles, sip some bubble tea, and do some shopping. Take a brisk walk afterward to Bensonhurst Park for your outdoor activity, and stroll along the shoreline to catch the breezy waters of Gravesend Bay.The neighborhood here has quiet nightlife, a good amount of schools nearby is extremely safe, and has many buses and trains nearby."
23095049.0,1,3000,MAY,SAN FRANCISCO,https://a0.muscache.com/pictures/prohost-api/Hosting-23095049/original/e20d3f85-25d4-4263-9c62-af7900d97ef0.jpeg,"Perched just above the main artery of the vibrant Castro district, this stunning master suite in a shared 3br/2ba home provides you with serene tranquility after you've had your fill of exciting adventure. You'll have access to the modern chef's kitchen, should none of the delicious restaurants nearby pique your interest, as well as the full-sized washer/dryer. This is a Master Suite in a newly remodeled flat in the heart of the Castro District. Located directly ON Castro street in the heart of the Castro District, you're mere steps away from all the local shops, restaurants and bars. One block away from the Subway stop and major transit hub to reach all of San Francisco.The spaceWith a huge bathroom and plenty of closet space this is a great room for couples as a home base for a long northern California trip or any traveler who wants luxury and comforts of home.Guest accessYou have full and private access to the room wi neighborhood The vibrant Castro District is literally at your feet. You can start your day with a cup of coffee downstairs at the local Philz coffee shop, wander across the rainbow crosswalk to grab a Posh Bagel, and up to Harvey Milk Plaza to people-watch."
8741676.0,2,1200,APRIL,NEW YORK CITY,https://a0.muscache.com/pictures/b722a1a7-bf88-4238-9e2b-6e111389aee1.jpg,"Beautiful pre-war building with high ceilings and large, light rooms. Conveniently located to Central & Riverside Park & 1/2/3/ Subway line. 2 bedrooms and a full sized sofa bed in the living room. 2nd bedroom includes a half bath + washer/dryer.The spaceWe are literally across the street from the main subway line that runs up and down the West side of Manhattan and two blocks from both Central Park and Riverside Park. Other local attractions are the Museum of Natural History and Lincoln Center. The apartment is extremely family friendly.Guest accessThe apartment has 3 bedrooms and guests will have access to 2 of the 3 bedrooms + a pull out sofa bed in the living room. Both bedroom have full sized beds. Guest have access to both the full bath and the half bath. The kitchen has a full size fridge, dish washer, oven with stove top & microwave. neighborhood"
30541504.0,1,800,MARCH,NEW YORK CITY,https://a0.muscache.com/pictures/2d8ef35d-b9a7-470e-819d-27094737976c.jpg,"Sharing my space while travelling!Lovely room with windows facing our private garden. Clean and cool space.Access to a community garden right next to us from our own garden. Private room in large, shared apartment with two floors. Shared with three roomates, lovely people from Italy, Germany and Brazil. A perfect place for a trip to NYC, with easy access to subway systems, one block away from the G train, with a great coffee shop on the way there. Only 20 mins to Union Square!The spaceVery spacious and lovely room, in a nice and clean apartment. Access to full bathroom, kitchen with all facilities, living room and private back yard. Located close to coffee shops, bars and food options, one block away from the train. neighborhood"
22068547.0,1,2400,JULY,SAN FRANCISCO,https://a0.muscache.com/pictures/3cca59f4-8205-45df-950b-a4355101cccc.jpg,"LOCATION:- 2 min walk from UCSF- 12 min ride to downtown SF/BART- 2 blocks from Golden Gate Park (Kezar Stadium) - Walking distance to the De Young Museum, the Cal Academy of Sciences, the Botanical Gardens, the Panhandle, Haight-Ashbury- Loads of public transit nearby- 5 min walk to Cole Valley - restaurants, grocery storesTHE SPACE:- Full bathtub and shower- Quiet, clean, and safe- Laundry in building- You have your own refrigerator neighborhood"
7001872.0,1,1200,AUGUST,NEW YORK CITY,https://a0.muscache.com/pictures/88769254/28fbc5f3_original.jpg,"1 bedroom pre-war apartment in elevator building, steps to subways, Central Park, Bloomingdales, Madison and Park Avenues. Queen size (VERY comfy) mattress. Full Kitchen.The spaceHi Ceilings, Full kitchen and bath with tub and shower. Very Comfy queen size bed with queen size air mattress available that can be set up on the living room floor. Wifi. Cable TV.Guest accessLaundry in basement. Dry cleaners available close by.Other things to noteApartment is on the rear of the building/upper floor so it is very quiet. neighborhood Steps from Park, Madison & Fifth Avenues, Central Park, subways, restaurants, shopping."
6.15e+17,1,1200,OCTOBER,SAN FRANCISCO,https://a0.muscache.com/pictures/miso/Hosting-615447382310622346/original/aa14f830-0ee5-466b-bb16-7c82ea88ccd3.jpeg,"Welcome to your own bright comfortable private room! This home is located in Portola, San Francisco. It is safe, clean, and close to many attractions. 25 minute drive to the Golden Gate Bridge22 minute drive to Fisherman's Wharf15 minute drive to Chinatown13 minute drive to Downtown San FranciscoThere is plenty of free parking in the neighborhood. Street cleaning occurs once a week and you must look at the signs.For travel by bus, the stop is located 2 blocks away.The spaceThe bedroom is towards the back of the house and has a private entrance to the balcony. A key is provided in a lock box for when you want to lock your room. There is a smart tv that is connected to wifi. You can log onto most streaming networks to view your favorite shows. There is also a desk that is perfect for work. Additionally, this room has a private half bath. The shared bathroom is clean and has a shower. The shared kit neighborhood Peaceful and safe residential neighborhood."
8e+17,2,800,JULY,NEW YORK CITY,https://a0.muscache.com/pictures/prohost-api/Hosting-799559099866601408/original/5eee8ea2-e921-4d8e-8610-f0577b4cc598.jpeg,Spacious apartment with dishwasher and laundry in the apartment. Walking distance from the 25 and BQ train. 20 min walk to Prospect Park. 20 min train ride into Manhattan. neighborhood
43319281.0,1,2000,APRIL,NEW YORK CITY,https://a0.muscache.com/pictures/f0a7fdf2-b9eb-4c8e-a8f4-fdce90ca3a1f.jpg,"This well-appointed and exceptionally well-located alcove studio will make your time in the city most special. Located at the intersection of Houston and West Broadway/Laguardia this apartment is less than an hour walk to literally everything in Manhattan south of Central Park. It's location on the border of SoHo and Greenwich Village provides quick access to NYC's safest and most dependable train lines as follows: B/D/F/M/6 - 4 minute walk; N/R/W - 6 minute walk; A/C/E/1 - 8 minute walkThe spaceThis apartment is appointed to support the demands of daily life here in NYC. WiFi, Wall-Mounted smart-TV with Roku and Chromecast. Kitchenette with full-size refrigerator/freezer, sink, and gas stove. Also, Nespresso coffee maker, Glassware, Flatware, Pot/Pan, and other necessary cooking tools. This is a residential building (and my residence) so please treat it with love and respect. Nothing loud after normal quiet hours (appx 11pm) and absolutely no pets neighborhood SoHo and Greenwich Village are maybe the most iconic NYC neighborhoods and this apartment is right there. Beyond that the West Village, Little Italy/Chinatown and Tribeca are just a short walk. The rest of Manhattan south of Central Park is under an hour walk and minutes by train The following trains are accessible via respective stations in less than 9 walking minutes away: B/D/F/M/6/N/R/W/A/C/E/1 - Travel anywhere, anytime on the MTA for $2.75This apartment offers unequalled access to many trains that can take you to the farthest limits of New York City for only $2.75 flat rate at all times on the MTA/Subway. So much of Manhattan is walkable especially if you are visiting for tourism, but I recommend renting a bicycle. Wear a helmet and follow all traffic rules and signals! Times to Popular Attractions:B/D/F/M/6 Trains - 4 minute walk N/R/W Trains - 6 minute walk A/C/E/1 Trains - 8 minute walkSoHo - 0 minute walkGreenwich Village"
657727.0,2,1200,FEBRUARY,NEW YORK CITY,https://a0.muscache.com/pictures/12612976/44fcfc95_original.jpg,"This is an entire 2 BR apartment for your private use each separated by a door for your privacy, smack in the heart of Upper West Side(70's) central to everything! You get your own dedicated high speed internet. If you want to live like a New Yorker while enjoying all the attractions, this the place!Please read the entire description before messaging me, as most of your questions will be answered here. I have instant booking turned on, so you are welcome to book it if you are ready.The spacePlease note that due to recent changes in the NY Law, we can only accept reservations of 30 days or longer. It's unfortunate, but it is the law in NY right now. We thank you in advance for your understanding!This lovely two bedroom is in a quiet brownstone building at the heart of Upper West Side, one of the safest, most convenient and beautiful neighborhoods in NYC. This apartment is not suitable for elderly people or infants. We just c neighborhood This is one of the best neighborhoods in all of NYC in terms of convenience, cultural richness, safety and physical beauty. I might be biased, but after being all over NYC for the past 20 years, I can say this with confidence!Your have the beautiful Riverside Park 1/2 a block away, and Central Park is a walkable distance, which are great sanctuaries during this COVID-19 crisis. Some of the great museums in our neighborhood are planning in August, so check online! At last update, the Metropolitan Museum of Art, are planning to open around August 29th. NY Historical Society is planning to open August 14th. The Empire State Building is already open!The area is full of trendy cafes and restaurants which are offering outdoor seating with social distancing, as well as gourmet markets such as Zabar's, Fairway, and Trader Joe's. You'll never lack great food here!"
8.38e+17,2,2400,MARCH,NEW YORK CITY,https://a0.muscache.com/pictures/miso/Hosting-837873510221469719/original/839ba552-bf73-4801-80c7-0331f08a83c3.jpeg,Have fun with the whole family at this stylish place. neighborhood
26691677.0,1,3000,OCTOBER,NEW YORK CITY,https://a0.muscache.com/pictures/02523f60-7fdb-48c3-a7df-a531ab44115f.jpg,"Hi!! This is ONE private, 1 bedroom within an apartment of four total rooms, with 2 bathrooms available for use. The apartment is a third story walk-up, with a single combined kitchen/living room serving as the main room from which all rooms branch off. Room for rent is about 8x10 with a desk and green upstanding shelf, and any empty spaces can be used within the shelf. The desk is pretty full of my own material. Hardwood floor and a single light, with curtains are also included.The spaceThis apartment has centralized A/C! There is a remote control that can be used to control the temperature. Usually just turning on the unit will get you down (or up) to the right temperature.The kitchen has numerous plates, silverware, and any other miscellaneous things (cleaning supplies, condiments, etc.) for use as needed. There is no couch (old roommate took everything of hers!),Guest accessApartment is right next to a neighborhood Greenpoint is a Polish neighborhood, with a variety of Polish restaurants and Polish signs for both English and Polish speakers. The architecture is a bit older (early 20th century mostly), with asignificant brownstone presence (my favorite!). I really love it here, there is a lot to do around on Driggs or Nassau Ave and plenty to see in Greenpoint downtown on Manhattan Avenue,. You can also walk to Williamsburg with an extra 5-10 minute walk south down Manhattan or through McCarren Park to north Williamsburg before the Williamsburg Bridge"
4302138.0,1,3000,MAY,SAN FRANCISCO,https://a0.muscache.com/pictures/54031813/8febafb3_original.jpg,"Enjoy a wonderfully traditional neighborhood in luxury, high style living. Our newly completely remodeled apartment is your weekend getaway to enjoy all that the Richmond has to offer. Walk to shops, restaurants, the park.Bedroom has queen size bed and flat screen TV.Unit has wifi. Does not have cable.The spaceHardwood floors throughout. South facing unit with great natural light. Bath features soaking tub and separate shower with rain shower head. Viking appliances with gas convection range. neighborhood Incredibly walkable with close access to The Presidio, Mountain Lake Park. Walking distance to amazing restaurants. Express bus to downtown."
